waypoint1	waypoint2	distance_m	duration_s
p299	p182	6160835	0
p210	p279	571865	0
p283	p114	96142	0
p8	p313	14476889	0
p255	p213	9733275	0
p21	p278	14496896	0
p325	p142	8496036	0
p43	p225	14200979	0
p154	p169	3729526	0
p306	p213	14491453	0
p242	p237	7880099	0
p77	p390	4606036	0
p339	p279	7241757	0
p282	p117	13035967	0
p51	p22	7880447	0
p353	p320	1481188	0
p257	p129	7845016	0
p18	p361	10691659	0
p326	p52	7239183	0
p386	p374	12192592	0
p327	p52	4463189	0
p127	p82	2938752	0
p315	p388	6430410	0
p329	p166	13038852	0
p340	p271	4107136	0
p331	p268	11011404	0
p265	p147	12852690	0
p275	p327	7650483	0
p74	p129	7104541	0
p45	p173	11986219	0
p106	p59	7755592	0
p303	p40	4455266	0
p56	p327	3255796	0
p167	p382	14853917	0
p12	p189	14113058	0
p202	p297	10500748	0
p325	p383	726539	0
p47	p166	13952837	0
p29	p270	9904240	0
p242	p266	15038097	0
p368	p205	11411284	0
p30	p392	3232807	0
p318	p300	96793	0
p126	p344	1310148	0
p203	p214	3320102	0
p185	p380	2927364	0
p80	p151	3292928	0
p157	p390	576388	0
p135	p388	7595137	0
p282	p194	11443551	0
p149	p379	5784231	0
p394	p213	4146459	0
p288	p289	11585990	0
p257	p86	6234773	0
p0	p159	11148440	0
p90	p174	5962940	0
p153	p281	2717880	0
p32	p375	5940092	0
p47	p9	49557	0
p277	p198	6365481	0
p174	p356	13443644	0
p181	p70	7455279	0
p240	p338	61046	0
p367	p114	3149796	0
p38	p303	6317880	0
p171	p248	9164134	0
p18	p377	314495	0
p284	p94	4611796	0
p399	p70	6017545	0
p321	p388	2565938	0
p38	p111	7582075	0
p238	p114	15898071	0
p118	p188	13774008	0
p122	p79	5583625	0
p173	p5	1774023	0
p114	p5	12884630	0
p317	p182	12982457	0
p358	p322	4151230	0
p138	p328	9418586	0
p290	p345	6030904	0
p131	p85	1076302	0
p85	p71	15196496	0
p110	p187	8391213	0
p62	p281	6358715	0
p253	p84	13681239	0
p50	p378	11153206	0
p185	p168	719940	0
p113	p368	11012094	0
p394	p243	1774739	0
p212	p17	9105518	0
p376	p200	14832254	0
p375	p72	15662615	0
p350	p122	8158774	0
p264	p26	12870564	0
p265	p158	10899570	0
p292	p94	12143308	0
p305	p70	2196142	0
p60	p268	10537743	0
p275	p285	9577859	0
p69	p134	11292660	0
p134	p232	10397916	0
p99	p124	1767055	0
p14	p272	14923063	0
p113	p235	13866705	0
p291	p193	12032503	0
p254	p59	1976418	0
p47	p8	4413811	0
p264	p382	5715408	0
p65	p165	1305085	0
p254	p131	8267601	0
p95	p197	1080694	0
p161	p281	11771866	0
p62	p109	4578147	0
p240	p267	13778960	0
p376	p248	15700769	0
p235	p67	13333948	0
p346	p183	4082403	0
p383	p323	90644	0
p223	p67	2662062	0
p219	p110	14509006	0
p184	p265	1760677	0
p3	p356	14915570	0
p59	p146	782817	0
p124	p215	1769887	0
p377	p328	10479240	0
p301	p263	3640759	0
p170	p205	14756510	0
p380	p146	754140	0
p264	p46	16058888	0
p222	p340	13234994	0
p33	p115	2245961	0
p104	p59	1490811	0
p379	p48	15080619	0
p44	p288	412030	0
p140	p56	3786707	0
p148	p130	15269006	0
p302	p356	12563064	0
p55	p292	11345264	0
p1	p175	5657596	0
p135	p319	11101837	0
p222	p108	7624731	0
p298	p194	1388610	0
p162	p186	2898285	0
p143	p52	2021127	0
p105	p20	15796336	0
p1	p139	11871917	0
p343	p57	6832205	0
p315	p110	2556360	0
p374	p14	8372617	0
p290	p62	14908616	0
p341	p93	499016	0
p62	p131	7534534	0
p130	p123	1377991	0
p361	p256	11176818	0
p291	p34	4678144	0
p361	p247	14473140	0
p285	p64	14731885	0
p53	p5	12357071	0
p63	p79	13986227	0
p361	p128	13758339	0
p231	p364	8674526	0
p184	p258	6478118	0
p241	p186	7130591	0
p91	p155	9681499	0
p207	p257	2365758	0
p307	p58	4784434	0
p274	p294	835170	0
p210	p133	14193638	0
p8	p246	856612	0
p347	p197	15950696	0
p179	p396	5668965	0
p179	p181	4628736	0
p83	p169	13167849	0
p182	p22	10253810	0
p162	p345	6360825	0
p360	p391	881849	0
p288	p227	9592614	0
p369	p89	7575221	0
p228	p233	13263039	0
p343	p370	2759063	0
p3	p234	2053425	0
p198	p166	4978239	0
p221	p254	5922598	0
p88	p367	3727202	0
p99	p285	5173710	0
p387	p147	6771691	0
p396	p389	10827909	0
p359	p251	3236819	0
p246	p36	8278032	0
p111	p191	7164587	0
p81	p133	124398	0
p173	p280	3031046	0
p88	p101	2973875	0
p231	p280	4082259	0
p67	p344	7673646	0
p267	p354	11135693	0
p65	p79	1339242	0
p254	p333	7871731	0
p376	p357	5881451	0
p233	p7	1066335	0
p264	p394	5122574	0
p306	p302	8173072	0
p316	p375	8571481	0
p276	p38	13712382	0
p387	p351	5428159	0
p173	p100	4440366	0
p206	p140	630813	0
p339	p65	9996056	0
p18	p318	9281972	0
p171	p273	6012900	0
p197	p367	4140053	0
p2	p191	10528178	0
p201	p195	8516415	0
p44	p34	2613157	0
p156	p146	2354807	0
p170	p251	12050335	0
p25	p214	12017721	0
p265	p335	2724269	0
p287	p195	5948399	0
p162	p38	8836276	0
p386	p380	2513020	0
p0	p252	9657062	0
p398	p390	12267975	0
p368	p38	4110195	0
p191	p114	9867501	0
p232	p274	10189884	0
p333	p4	728149	0
p260	p65	13739242	0
p167	p366	1296958	0
p266	p383	11838755	0
p361	p188	13636172	0
p336	p20	8943799	0
p93	p235	5969310	0
p314	p281	3232415	0
p204	p57	13962378	0
p135	p191	6806942	0
p167	p50	13395154	0
p8	p84	5762272	0
p320	p146	15162531	0
p226	p182	14580552	0
p187	p186	11529599	0
p51	p382	2598675	0
p310	p272	1508511	0
p222	p225	5318273	0
p178	p200	10925221	0
p352	p57	10265730	0
p166	p271	14117422	0
p275	p130	657891	0
p179	p184	1027487	0
p316	p175	6978860	0
p27	p21	6896585	0
p377	p385	11098236	0
p293	p381	2621133	0
p358	p94	69403	0
p25	p266	13604945	0
p192	p353	15842295	0
p326	p4	3751860	0
p265	p393	5958242	0
p339	p384	3042457	0
p83	p94	5026220	0
p54	p364	13504227	0
p25	p242	8024397	0
p111	p301	13807426	0
p346	p22	11168111	0
p12	p26	11274223	0
p109	p94	879804	0
p43	p272	2635839	0
p144	p234	186448	0
p137	p128	538112	0
p162	p360	10195827	0
p394	p342	2075324	0
p90	p308	9140502	0
p220	p373	4273624	0
p305	p51	5631589	0
p24	p306	4496614	0
p61	p315	13937471	0
p92	p145	10568427	0
p210	p287	7342261	0
p85	p53	3824201	0
p397	p131	3701745	0
p241	p48	4232507	0
p126	p44	14845199	0
p233	p120	8618888	0
p47	p72	4786548	0
p233	p340	5392332	0
p39	p288	5183913	0
p90	p349	9924766	0
p276	p318	11957922	0
p308	p216	8642983	0
p30	p371	959970	0
p57	p224	13533726	0
p162	p318	14795632	0
p242	p333	12961801	0
p231	p239	4735417	0
p357	p281	2886245	0
p325	p177	8812638	0
p276	p133	1619044	0
p60	p275	3836550	0
p61	p383	12785885	0
p110	p177	10856925	0
p62	p7	3413606	0
p241	p208	3176527	0
p337	p381	2900325	0
p126	p160	2687960	0
p68	p388	6791743	0
p307	p302	9769927	0
p248	p382	8521222	0
p231	p241	9223662	0
p172	p155	2366649	0
p118	p372	5870	0
p225	p381	13690690	0
p273	p49	12994928	0
p310	p130	12158325	0
p179	p359	6894689	0
p86	p393	6219752	0
p86	p235	5375727	0
p184	p321	3173813	0
p390	p79	14659927	0
p343	p362	6500767	0
p105	p290	1816955	0
p271	p164	14824086	0
p112	p63	10766602	0
p9	p267	8153323	0
p172	p194	14121005	0
p190	p240	855464	0
p125	p64	1121656	0
p185	p62	1394859	0
p152	p85	8137316	0
p107	p94	7620406	0
p185	p262	7229592	0
p75	p235	14035623	0
p154	p150	15656300	0
p74	p59	3464861	0
p340	p323	6544644	0
p210	p214	13110867	0
p210	p58	5006712	0
p9	p197	3270707	0
p154	p194	3504266	0
p19	p187	2102962	0
p88	p208	14895813	0
p255	p322	2030922	0
p306	p278	14657046	0
p44	p390	11546843	0
p293	p202	12799553	0
p27	p230	5213279	0
p241	p252	6903890	0
p76	p264	1982888	0
p198	p34	8417621	0
p384	p364	14715813	0
p344	p252	14701374	0
p181	p42	14142068	0
p328	p41	2399937	0
p306	p189	9073921	0
p222	p200	4842881	0
p105	p339	2761314	0
p329	p289	1184286	0
p229	p305	4046375	0
p376	p258	11954974	0
p142	p294	7746035	0
p318	p308	8692385	0
p299	p82	10554456	0
p154	p160	13024866	0
p312	p271	6749220	0
p284	p117	3086639	0
p2	p178	6904468	0
p72	p64	14845174	0
p190	p106	10847576	0
p127	p154	15529834	0
p340	p236	11172207	0
p25	p91	264350	0
p104	p175	5463209	0
p91	p196	9732958	0
p299	p231	8377897	0
p337	p312	5902009	0
p374	p36	884955	0
p351	p397	6628063	0
p13	p133	4352996	0
p73	p53	23402	0
p394	p22	7293338	0
p27	p381	8562058	0
p148	p146	150404	0
p190	p316	9460203	0
p33	p137	156799	0
p181	p250	9770107	0
p33	p164	9859791	0
p136	p319	5554520	0
p46	p171	3882532	0
p359	p201	12627662	0
p77	p352	4744764	0
p276	p155	5914433	0
p390	p129	10400574	0
p157	p287	10535580	0
p101	p36	15108996	0
p343	p363	11838775	0
p62	p273	14377006	0
p270	p177	7906671	0
p354	p109	10967108	0
p318	p37	2646246	0
p9	p152	1087562	0
p361	p150	11962532	0
p150	p380	13646082	0
p284	p389	11224052	0
p195	p40	7011800	0
p186	p297	4507086	0
p188	p381	13073206	0
p242	p100	13598328	0
p26	p28	4331034	0
p131	p311	6419996	0
p359	p169	793107	0
p111	p188	3293166	0
p299	p377	2972817	0
p363	p319	3964143	0
p155	p389	2559145	0
p24	p80	15983313	0
p345	p40	15026428	0
p212	p100	1543184	0
p363	p42	1446118	0
p197	p247	8828570	0
p380	p209	12416104	0
p375	p357	5052182	0
p25	p182	12717187	0
p333	p100	5459827	0
p309	p5	5783807	0
p10	p161	10853374	0
p144	p319	15702254	0
p156	p209	12176721	0
p104	p313	9439558	0
p358	p249	11010008	0
p333	p354	13314584	0
p117	p234	14577911	0
p264	p193	1805772	0
p374	p176	12453401	0
p349	p115	10673066	0
p69	p44	14065789	0
p211	p164	8652958	0
p265	p166	8279237	0
p255	p320	11301604	0
p149	p316	1075857	0
p259	p5	9432955	0
p57	p367	7223715	0
p341	p329	13531075	0
p203	p121	12164952	0
p61	p72	15613060	0
p56	p316	8608772	0
p18	p171	996337	0
p277	p252	6775033	0
p198	p9	8023178	0
p85	p48	10653330	0
p92	p239	5156043	0
p343	p79	14584593	0
p25	p17	3390022	0
p90	p398	12474169	0
p248	p391	10059426	0
p109	p366	95536	0
p149	p33	14770840	0
p126	p139	15698859	0
p349	p313	12272180	0
p86	p294	7214293	0
p275	p396	8926078	0
p96	p182	8856423	0
p231	p352	9521327	0
p59	p296	12489767	0
p47	p42	14812292	0
p167	p320	4743721	0
p213	p244	165419	0
p362	p244	12595546	0
p105	p146	13227979	0
p350	p143	10547003	0
p275	p316	9705219	0
p50	p144	2797463	0
p18	p336	3135151	0
p136	p375	15655902	0
p305	p159	13728499	0
p302	p97	3424179	0
p100	p150	804388	0
p68	p86	5951187	0
p248	p9	13649429	0
p51	p247	11391970	0
p267	p337	11522500	0
p93	p216	15561620	0
p336	p121	6998743	0
p46	p378	13895952	0
p327	p391	6357943	0
p190	p29	6793569	0
p98	p268	9627410	0
p30	p348	9783476	0
p333	p388	5569111	0
p228	p44	13097880	0
p330	p340	3033984	0
p181	p188	9080772	0
p287	p271	14854572	0
p11	p256	7686005	0
p242	p85	11046979	0
p107	p93	721594	0
p333	p96	9583688	0
p315	p316	14304356	0
p376	p70	14233361	0
p160	p215	4880124	0
p274	p236	2765019	0
p349	p142	13105405	0
p248	p268	500553	0
p118	p64	13910378	0
p251	p37	6309760	0
p343	p262	5358271	0
p32	p182	5648917	0
p284	p37	6186993	0
p113	p308	8767030	0
p272	p253	9283155	0
p230	p101	949477	0
p287	p292	15722352	0
p175	p158	6051378	0
p251	p320	12184675	0
p306	p245	15340547	0
p318	p72	5254503	0
p24	p37	2995053	0
p19	p259	15049524	0
p232	p34	8531315	0
p121	p78	3611487	0
p124	p282	13345088	0
p141	p182	1092550	0
p38	p48	14430454	0
p254	p245	9418894	0
p288	p70	6998591	0
p179	p9	12002346	0
p332	p284	7294655	0
p293	p364	1391509	0
p117	p244	2659445	0
p360	p17	11075957	0
p266	p399	3887172	0
p168	p93	14122751	0
p9	p23	15894754	0
p10	p84	1058920	0
p32	p6	13519963	0
p226	p270	3047087	0
p303	p52	11135353	0
p170	p75	7962988	0
p171	p374	2701163	0
p291	p247	3448956	0
p2	p14	4540925	0
p304	p208	6854270	0
p325	p395	15264924	0
p274	p5	11631073	0
p200	p133	9057637	0
p206	p385	12196010	0
p93	p26	6443292	0
p235	p23	9017457	0
p76	p218	6535995	0
p141	p129	4751091	0
p42	p370	9256226	0
p3	p129	6079726	0
p184	p364	2785624	0
p98	p28	535019	0
p167	p370	9394953	0
p181	p263	7795092	0
p122	p183	690886	0
p139	p297	4480732	0
p231	p52	6804144	0
p284	p300	4483641	0
p91	p270	15443921	0
p179	p173	6635830	0
p369	p114	16092009	0
p233	p153	10279901	0
p387	p337	8934072	0
p81	p100	10741685	0
p236	p391	8573659	0
p106	p346	1307651	0
p43	p122	4922724	0
p218	p379	11986057	0
p110	p95	2523032	0
p28	p166	8189298	0
p339	p347	9769390	0
p338	p354	154372	0
p314	p383	869620	0
p88	p357	13703848	0
p299	p373	1231380	0
p140	p117	3335266	0
p171	p397	7862516	0
p68	p171	5253424	0
p321	p64	10629309	0
p377	p53	10344248	0
p376	p72	8940984	0
p255	p352	9102170	0
p247	p209	6232476	0
p95	p115	6487313	0
p119	p273	4433097	0
p360	p166	1533100	0
p273	p253	8726497	0
p189	p95	4357510	0
p391	p279	5817043	0
p91	p117	5631666	0
p4	p335	13571357	0
p338	p177	7008160	0
p381	p262	2260322	0
p310	p122	5279337	0
p171	p260	6211206	0
p332	p104	4699699	0
p297	p234	614927	0
p127	p72	4242761	0
p125	p39	198750	0
p18	p81	11696966	0
p157	p356	4420298	0
p142	p173	4154728	0
p100	p289	11881455	0
p240	p164	6465304	0
p142	p59	13709317	0
p396	p145	15457115	0
p266	p87	4147953	0
p363	p130	1228518	0
p2	p74	11485715	0
p163	p88	9935381	0
p76	p103	5452482	0
p274	p50	9457086	0
p27	p244	14012627	0
p333	p303	6927768	0
p276	p103	14899576	0
p99	p276	11348906	0
p189	p177	2764004	0
p74	p116	9165066	0
p255	p216	9654288	0
p332	p202	4197579	0
p275	p317	3741656	0
p339	p9	10207936	0
p163	p182	14647565	0
p359	p56	8627835	0
p220	p57	7688172	0
p297	p52	6041637	0
p298	p226	9628030	0
p171	p384	14143951	0
p243	p161	9422789	0
p211	p237	3733737	0
p32	p20	4433016	0
p368	p345	14848937	0
p383	p295	6704612	0
p317	p165	11449879	0
p3	p384	4769025	0
p136	p309	14874836	0
p369	p351	4005717	0
p384	p203	12211302	0
p2	p168	4127796	0
p330	p84	8061208	0
p374	p329	14385952	0
p387	p100	13495076	0
p173	p212	3951301	0
p162	p348	4098602	0
p307	p215	13830405	0
p135	p181	5856886	0
p137	p7	12000495	0
p190	p180	13846585	0
p9	p101	2500367	0
p397	p215	7828828	0
p394	p171	3265635	0
p184	p1	13884164	0
p126	p204	12584776	0
p156	p324	15964970	0
p324	p59	13967155	0
p163	p216	12830372	0
p150	p379	3840428	0
p189	p158	9824405	0
p371	p245	2142067	0
p317	p34	8111274	0
p211	p129	13310491	0
p163	p351	7095142	0
p31	p399	12026527	0
p333	p153	9890361	0
p298	p174	5937769	0
p361	p274	7605877	0
p135	p289	14620830	0
p226	p84	15803600	0
p185	p137	4681785	0
p381	p378	677302	0
p392	p226	13262195	0
p144	p17	614143	0
p54	p318	3470612	0
p291	p285	13610205	0
p21	p70	6666397	0
p104	p389	8990200	0
p104	p216	2412329	0
p140	p214	918585	0
p163	p396	569612	0
p163	p354	35898	0
p10	p61	13221750	0
p354	p59	2842274	0
p215	p247	4395178	0
p191	p43	3182030	0
p140	p306	7704434	0
p46	p321	13304547	0
p189	p102	1562869	0
p100	p389	10488719	0
p249	p380	6978137	0
p105	p373	6565926	0
p317	p302	12697231	0
p89	p28	14509604	0
p283	p364	14325433	0
p202	p59	785986	0
p299	p268	8265742	0
p232	p321	4977939	0
p375	p203	12430856	0
p372	p227	3240960	0
p239	p330	11280728	0
p315	p240	11502508	0
p399	p301	9621066	0
p32	p163	3407476	0
p125	p197	2565307	0
p396	p21	15799357	0
p98	p208	7746055	0
p112	p125	5600996	0
p156	p237	6635718	0
p76	p380	10204373	0
p179	p340	2965136	0
p254	p374	12995878	0
p198	p271	8655611	0
p202	p203	7848717	0
p173	p250	15283471	0
p76	p120	1365621	0
p249	p323	2392897	0
p98	p183	11444402	0
p330	p348	5785946	0
p161	p62	5555267	0
p282	p52	783297	0
p179	p147	602228	0
p259	p150	2180492	0
p325	p218	12209705	0
p99	p392	7453055	0
p89	p381	4706442	0
p326	p117	6585331	0
p306	p64	2934552	0
p197	p263	12289577	0
p249	p391	3088395	0
p348	p167	6119218	0
p12	p159	9932239	0
p185	p297	5442938	0
p189	p217	853512	0
p187	p311	13986801	0
p184	p351	7665457	0
p299	p113	9214028	0
p221	p280	764602	0
p107	p121	3228648	0
p251	p34	14657498	0
p282	p14	4470471	0
p348	p295	6519243	0
p307	p29	12498324	0
p233	p183	16080661	0
p149	p9	3920669	0
p73	p153	13229556	0
p332	p72	8136934	0
p243	p257	9356483	0
p199	p71	438684	0
p109	p132	2956263	0
p83	p209	13779878	0
p82	p374	2739682	0
p376	p29	14858402	0
p334	p53	2530606	0
p170	p204	9372134	0
p45	p144	2348730	0
p31	p304	13479437	0
p358	p384	6160823	0
p33	p340	10119548	0
p122	p194	11653939	0
p91	p144	851488	0
p29	p253	3761254	0
p124	p57	11097637	0
p211	p241	1665346	0
p353	p87	4368530	0
p123	p283	6246362	0
p331	p173	9668741	0
p375	p16	1154950	0
p141	p381	8274920	0
p10	p167	4632842	0
p67	p164	1575339	0
p275	p379	11726563	0
p384	p147	7272351	0
p265	p384	11511915	0
p31	p273	11220619	0
p284	p34	6037855	0
p286	p95	13107238	0
p39	p272	15341258	0
p229	p253	3824186	0
p9	p288	5832464	0
p231	p347	5827420	0
p32	p379	15827043	0
p1	p245	2969971	0
p391	p367	13848216	0
p329	p278	8351712	0
p327	p379	14972772	0
p203	p53	4234211	0
p126	p53	12325512	0
p267	p195	15467827	0
p149	p375	7982183	0
p162	p238	15027174	0
p150	p278	936546	0
p375	p322	6652794	0
p169	p117	3308560	0
p233	p306	12913708	0
p89	p237	5560882	0
p162	p234	9301722	0
p43	p288	12861	0
p230	p344	10879974	0
p19	p193	2779525	0
p143	p313	14992896	0
p317	p282	11692037	0
p111	p133	11947845	0
p299	p210	10971111	0
p152	p245	4411502	0
p315	p213	9909740	0
p47	p271	15462502	0
p331	p152	7802068	0
p374	p370	6338625	0
p63	p160	1008627	0
p318	p41	15221378	0
p265	p388	1112744	0
p45	p248	2350143	0
p192	p285	11560402	0
p348	p371	7497849	0
p14	p37	11821464	0
p342	p227	8158402	0
p59	p132	5274793	0
p187	p200	15054061	0
p12	p80	12976868	0
p58	p253	6930244	0
p134	p203	7486881	0
p220	p135	452324	0
p68	p249	9613738	0
p2	p284	5310705	0
p74	p188	2257125	0
p188	p195	8823504	0
p148	p144	11616465	0
p381	p40	11015495	0
p255	p363	6021988	0
p384	p296	14763850	0
p324	p143	14801333	0
p96	p97	3840749	0
p377	p344	4234740	0
p179	p216	1806048	0
p295	p53	13613671	0
p141	p15	2899413	0
p272	p322	1947351	0
p18	p392	9576722	0
p91	p166	15779146	0
p330	p365	3069359	0
p300	p252	1408365	0
p306	p237	3016815	0
p200	p177	1745938	0
p3	p5	4158759	0
p396	p128	9868589	0
p215	p311	4574757	0
p24	p39	1925461	0
p292	p146	7230283	0
p241	p301	10216498	0
p101	p393	12822209	0
p223	p244	8201065	0
p157	p191	8223165	0
p125	p191	10086114	0
p394	p230	12228521	0
p387	p208	12008905	0
p290	p30	4852372	0
p241	p272	14692153	0
p160	p31	13221954	0
p292	p147	5533249	0
p306	p0	2641371	0
p161	p106	4581189	0
p99	p67	15020568	0
p76	p376	9064466	0
p361	p324	6121343	0
p1	p59	9837859	0
p174	p357	15587179	0
p62	p340	5880204	0
p187	p133	8140846	0
p203	p22	12672801	0
p106	p246	5746623	0
p30	p9	2066426	0
p138	p194	14034520	0
p221	p386	7541499	0
p137	p53	1157100	0
p336	p94	3355296	0
p155	p103	2730348	0
p192	p226	1564758	0
p135	p373	5981635	0
p349	p304	3259261	0
p287	p371	8205474	0
p256	p62	8350239	0
p171	p256	3044706	0
p198	p388	11998483	0
p112	p124	10673394	0
p276	p125	1622687	0
p80	p271	10911761	0
p149	p367	10933813	0
p47	p346	9764376	0
p224	p202	7210503	0
p363	p182	13657212	0
p161	p152	7542156	0
p212	p346	6205736	0
p305	p203	5514023	0
p384	p67	8329752	0
p190	p334	2473459	0
p198	p337	10985902	0
p120	p48	6035313	0
p385	p48	3286586	0
p223	p102	2314252	0
p298	p93	68087	0
p342	p397	4666289	0
p15	p345	1848604	0
p332	p51	10491985	0
p174	p309	10472929	0
p314	p375	2645280	0
p7	p258	14824419	0
p277	p77	2548302	0
p180	p5	15450340	0
p112	p393	10188858	0
p114	p133	1128129	0
p44	p272	13754714	0
p103	p70	5359087	0
p232	p110	1577633	0
p184	p142	9555590	0
p254	p45	15743906	0
p207	p214	3444491	0
p60	p181	9038788	0
p185	p248	8256137	0
p395	p152	15756354	0
p76	p140	435847	0
p359	p75	9900162	0
p229	p8	5206573	0
p207	p36	6170783	0
p11	p23	7657763	0
p246	p100	1889327	0
p275	p16	2397049	0
p347	p6	2475665	0
p29	p188	657482	0
p315	p12	5323369	0
p70	p278	11571513	0
p285	p319	10308561	0
p188	p272	2474457	0
p51	p201	13273581	0
p254	p316	10851776	0
p204	p84	4220126	0
p317	p188	10699504	0
p333	p355	3895170	0
p166	p71	4018086	0
p386	p175	2871870	0
p387	p51	2282849	0
p251	p189	3889811	0
p234	p146	14424356	0
p157	p190	5431954	0
p215	p200	5957884	0
p293	p300	620849	0
p9	p380	15339393	0
p236	p177	2302910	0
p25	p335	15496160	0
p162	p279	14065152	0
p32	p112	15131836	0
p236	p5	11579917	0
p256	p6	5064826	0
p69	p251	5427817	0
p211	p59	2128263	0
p306	p49	11637786	0
p335	p234	5950052	0
p360	p143	9157118	0
p45	p183	8429789	0
p193	p72	8830602	0
p33	p280	3093510	0
p127	p22	6337293	0
p255	p97	680175	0
p244	p17	6855934	0
p304	p345	7601092	0
p143	p154	14592306	0
p327	p357	2149574	0
p272	p379	13838704	0
p203	p393	5474406	0
p222	p262	2316154	0
p114	p84	2472008	0
p304	p64	7947347	0
p58	p120	10265422	0
p156	p85	14194637	0
p292	p372	13656583	0
p134	p156	14166196	0
p118	p371	3924838	0
p126	p125	9356874	0
p73	p235	604270	0
p198	p103	5915381	0
p55	p259	1849001	0
p186	p288	10013733	0
p164	p97	464596	0
p33	p230	10298306	0
p292	p152	14533507	0
p8	p158	14905826	0
p186	p334	13275580	0
p156	p81	11944662	0
p196	p302	11992435	0
p83	p232	4023199	0
p186	p280	2016986	0
p320	p52	3103721	0
p69	p260	13702926	0
p238	p166	8958889	0
p299	p304	11833825	0
p291	p352	11223248	0
p285	p5	3044383	0
p126	p347	11729679	0
p55	p393	1018629	0
p92	p271	8261437	0
p150	p70	3741303	0
p156	p265	12079915	0
p249	p189	4061368	0
p265	p234	10694485	0
p317	p20	5555815	0
p18	p199	3355121	0
p0	p222	5603744	0
p105	p210	5411547	0
p179	p143	12994080	0
p62	p227	11873917	0
p111	p334	9631495	0
p342	p128	13231269	0
p76	p397	157096	0
p199	p380	7042116	0
p125	p85	15995432	0
p33	p215	15296028	0
p337	p67	12513291	0
p127	p263	5824079	0
p396	p246	7003343	0
p267	p117	7656867	0
p241	p146	9313197	0
p305	p101	12876278	0
p39	p58	8788587	0
p385	p34	15096703	0
p362	p295	13536579	0
p301	p227	13131656	0
p341	p49	5240578	0
p317	p322	11281586	0
p228	p343	7293330	0
p230	p50	9052449	0
p126	p215	13506984	0
p140	p257	14694640	0
p162	p9	17458	0
p247	p67	12901956	0
p69	p240	14949804	0
p396	p399	3532808	0
p245	p146	11688865	0
p63	p146	8923371	0
p348	p101	2888685	0
p170	p267	10802545	0
p229	p238	12865678	0
p299	p58	382255	0
p342	p234	605872	0
p381	p271	14397235	0
p47	p394	7047686	0
p100	p392	9766417	0
p119	p335	1440274	0
p90	p283	11809245	0
p65	p201	255373	0
p359	p71	1221571	0
p310	p23	1303494	0
p171	p160	1756703	0
p109	p35	8672437	0
p91	p111	4561208	0
p242	p247	6005844	0
p126	p63	2715218	0
p157	p74	3472784	0
p93	p146	1652291	0
p218	p36	484217	0
p127	p379	1489851	0
p361	p46	15282082	0
p350	p366	2344230	0
p107	p288	1894756	0
p388	p133	1641289	0
p330	p158	3709798	0
p60	p313	16051822	0
p6	p227	8101591	0
p238	p251	12338748	0
p293	p362	7799275	0
p173	p296	9151425	0
p1	p116	15989018	0
p306	p360	5902994	0
p185	p319	5198936	0
p46	p17	9961238	0
p204	p224	5654608	0
p353	p279	9438090	0
p148	p7	450996	0
p100	p122	4981586	0
p168	p356	8232452	0
p391	p344	948647	0
p363	p258	12844994	0
p306	p305	1805330	0
p185	p385	3124339	0
p386	p289	11699194	0
p231	p363	8526401	0
p275	p128	572674	0
p287	p96	5895941	0
p386	p222	11184473	0
p90	p154	1445634	0
p325	p124	10836655	0
p175	p177	5610640	0
p105	p390	734506	0
p23	p300	2025067	0
p272	p301	12931191	0
p266	p281	2588000	0
p18	p106	10978338	0
p15	p66	9408240	0
p367	p146	9316419	0
p113	p380	4042624	0
p218	p176	1316451	0
p27	p300	2589111	0
p274	p182	6282627	0
p171	p155	5958462	0
p140	p288	15185233	0
p340	p334	6279479	0
p27	p158	14092199	0
p377	p237	3251872	0
p230	p20	8231592	0
p2	p332	8762788	0
p330	p22	2610519	0
