waypoint1	waypoint2	distance_m	duration_s
p295	p472	862465	0
p438	p304	15700458	0
p207	p576	3550656	0
p363	p230	10457129	0
p98	p348	7391931	0
p85	p70	420210	0
p239	p590	11404437	0
p490	p86	2455591	0
p25	p142	3305650	0
p109	p344	7392302	0
p157	p44	9586188	0
p112	p494	15745782	0
p306	p301	2055905	0
p343	p306	13023413	0
p567	p128	2389024	0
p521	p4	899550	0
p64	p420	12528948	0
p75	p216	13700121	0
p554	p48	6656836	0
p156	p198	4663506	0
p3	p38	12919373	0
p362	p458	8718271	0
p516	p560	788348	0
p585	p145	12498545	0
p186	p448	12349797	0
p469	p590	3295045	0
p107	p75	3559777	0
p268	p378	12719281	0
p476	p442	5801612	0
p362	p281	9618577	0
p523	p327	13193089	0
p479	p65	14443118	0
p44	p367	11977359	0
p75	p310	353779	0
p13	p35	1573767	0
p305	p124	11488724	0
p190	p20	9930277	0
p15	p151	3665257	0
p204	p64	11268962	0
p458	p313	16057920	0
p198	p372	583979	0
p337	p507	830285	0
p212	p79	9325662	0
p105	p454	3423511	0
p161	p388	4377333	0
p95	p449	6654183	0
p319	p288	13002108	0
p218	p445	3575828	0
p482	p435	12499660	0
p149	p261	844372	0
p73	p434	8949116	0
p170	p263	8315715	0
p299	p460	14571771	0
p325	p7	14918695	0
p460	p465	8920674	0
p324	p214	13637209	0
p574	p51	323637	0
p173	p43	2793201	0
p456	p578	15244142	0
p341	p153	15328058	0
p521	p335	1244223	0
p190	p6	4537960	0
p430	p144	14191862	0
p228	p547	12519229	0
p261	p147	4140568	0
p191	p322	7774440	0
p124	p407	15154528	0
p112	p67	7140426	0
p487	p182	4016277	0
p81	p39	14768828	0
p332	p366	253609	0
p460	p183	1767626	0
p360	p278	8054694	0
p404	p109	16038359	0
p440	p215	11144276	0
p571	p590	846194	0
p60	p223	1821073	0
p595	p197	7605301	0
p503	p283	10014091	0
p175	p52	9216282	0
p395	p258	8214700	0
p11	p126	5804521	0
p412	p231	9915865	0
p321	p289	4908230	0
p432	p546	10333468	0
p179	p241	7677688	0
p315	p487	1621905	0
p76	p168	6643876	0
p223	p271	4383711	0
p589	p380	7800495	0
p29	p449	8986027	0
p62	p392	3700810	0
p440	p452	11811166	0
p384	p28	10954151	0
p215	p139	6641392	0
p575	p292	7513806	0
p190	p62	2970081	0
p241	p253	2269592	0
p261	p451	2987723	0
p190	p223	11224237	0
p112	p583	8883052	0
p462	p395	15648839	0
p377	p565	12214782	0
p493	p191	9262504	0
p318	p6	2889905	0
p239	p201	13956293	0
p198	p367	303065	0
p486	p115	656631	0
p370	p67	2633639	0
p156	p566	949307	0
p7	p335	3164316	0
p306	p586	14776306	0
p575	p188	1337083	0
p91	p492	12517994	0
p157	p348	14826538	0
p292	p53	14770440	0
p583	p153	11523385	0
p523	p198	8732216	0
p246	p102	8256846	0
p372	p496	10825892	0
p544	p484	6856992	0
p3	p393	3390356	0
p91	p304	8942132	0
p25	p273	14850548	0
p359	p537	5076945	0
p155	p511	10907332	0
p187	p253	9814733	0
p321	p434	7670197	0
p409	p513	3785538	0
p491	p15	14332165	0
p191	p67	9923086	0
p291	p380	5546911	0
p82	p278	10796786	0
p430	p41	4705241	0
p413	p586	211857	0
p0	p354	762087	0
p528	p35	4301064	0
p76	p294	13345478	0
p205	p51	15295859	0
p143	p79	13055184	0
p290	p9	6969251	0
p179	p187	10657109	0
p61	p81	1099546	0
p127	p36	10349029	0
p314	p516	11825338	0
p523	p571	5923234	0
p508	p518	8385291	0
p90	p343	9688268	0
p463	p448	10675171	0
p30	p42	2334757	0
p497	p262	6954166	0
p565	p490	8315018	0
p315	p165	7246825	0
p185	p586	7028687	0
p212	p526	6378687	0
p354	p465	9941980	0
p127	p114	14146080	0
p356	p41	9606593	0
p480	p489	2301828	0
p274	p261	7500353	0
p45	p7	13297050	0
p198	p327	733701	0
p59	p465	9710036	0
p331	p559	5240460	0
p372	p158	469211	0
p111	p354	6639607	0
p246	p64	6772239	0
p226	p147	8182525	0
p447	p442	1916282	0
p204	p422	14241322	0
p293	p384	3781815	0
p426	p57	7614037	0
p156	p523	7986946	0
p318	p64	14439554	0
p110	p453	7325048	0
p274	p201	1789096	0
p3	p519	2303693	0
p222	p371	10051986	0
p394	p132	14080275	0
p535	p464	2729467	0
p361	p485	4937205	0
p162	p507	8300086	0
p326	p181	6014419	0
p464	p151	3839502	0
p369	p530	14218605	0
p218	p474	5096821	0
p110	p97	3771151	0
p1	p29	13634738	0
p30	p476	5561858	0
p578	p85	15708209	0
p293	p560	11697782	0
p60	p119	13046264	0
p298	p72	4366123	0
p324	p260	7564333	0
p170	p577	7678207	0
p552	p17	8157112	0
p141	p545	10923828	0
p230	p554	13251837	0
p545	p455	14215327	0
p76	p498	7588620	0
p358	p85	5833923	0
p166	p67	12367149	0
p394	p12	111201	0
p178	p553	9540063	0
p575	p245	3274829	0
p240	p283	8524448	0
p83	p464	6527253	0
p256	p101	10918603	0
p185	p448	9251761	0
p202	p85	5617259	0
p236	p252	5210186	0
p538	p591	10812813	0
p488	p100	3696485	0
p256	p214	3195051	0
p282	p6	13599623	0
p191	p215	14306320	0
p471	p215	12464965	0
p189	p300	3820089	0
p205	p356	12070100	0
p42	p414	6995680	0
p78	p371	10459294	0
p431	p154	14674145	0
p478	p102	4868866	0
p452	p234	14567385	0
p206	p336	15055377	0
p394	p478	3330824	0
p351	p390	6497295	0
p134	p541	16086086	0
p502	p244	5225067	0
p149	p285	4025399	0
p330	p354	7660287	0
p546	p216	3017877	0
p396	p238	6169761	0
p178	p136	11396265	0
p228	p358	9456711	0
p558	p335	5830604	0
p240	p268	9277915	0
p480	p421	898751	0
p142	p130	13120998	0
p314	p180	11222169	0
p466	p560	4441140	0
p105	p211	1761478	0
p58	p269	517315	0
p326	p200	2889148	0
p18	p27	10919262	0
p264	p313	13129456	0
p307	p493	715970	0
p105	p297	12195947	0
p525	p216	4315258	0
p190	p330	9331136	0
p112	p474	12024943	0
p0	p20	2012889	0
p98	p354	13101710	0
p574	p504	12971214	0
p314	p38	4986366	0
p385	p364	6980180	0
p163	p208	11999582	0
p99	p438	1372540	0
p556	p117	10285504	0
p242	p229	7111748	0
p566	p447	1215749	0
p179	p460	402789	0
p194	p245	4806665	0
p198	p131	7966266	0
p350	p208	9224988	0
p434	p334	13108747	0
p576	p301	7819903	0
p113	p191	4974857	0
p351	p86	9020696	0
p493	p108	11910878	0
p173	p108	5025103	0
p47	p155	15618080	0
p332	p342	8047412	0
p149	p335	8711333	0
p536	p428	4784778	0
p553	p451	15028391	0
p290	p386	5924586	0
p3	p443	14936737	0
p10	p282	7132561	0
p387	p42	1579251	0
p501	p231	11901685	0
p32	p13	13693932	0
p82	p101	11102875	0
p317	p37	15338106	0
p328	p281	2218696	0
p1	p322	6182350	0
p438	p212	11649169	0
p110	p121	15296266	0
p505	p356	9322910	0
p172	p84	5234980	0
p155	p559	13673674	0
p499	p96	12043244	0
p305	p267	14417072	0
p339	p362	2982175	0
p93	p85	8847833	0
p198	p398	8648755	0
p310	p262	8932724	0
p268	p536	11671587	0
p83	p57	5001967	0
p124	p212	3628973	0
p307	p510	5447551	0
p95	p147	12151143	0
p518	p159	13494579	0
p46	p305	7230352	0
p578	p14	10228856	0
p505	p28	11772064	0
p362	p159	13125526	0
p114	p511	14066567	0
p365	p14	12841397	0
p408	p158	3629736	0
p588	p109	4669241	0
p2	p538	12085010	0
p544	p59	3414233	0
p168	p487	10397812	0
p287	p517	8669834	0
p139	p355	5685431	0
p25	p359	4298260	0
p504	p537	12041473	0
p250	p554	5043861	0
p223	p302	543619	0
p3	p11	3858608	0
p292	p282	10866056	0
p314	p203	9966536	0
p454	p139	9888238	0
p355	p518	2138347	0
p275	p174	1594245	0
p385	p382	9706148	0
p239	p471	12027879	0
p299	p406	14370974	0
p62	p133	2293879	0
p11	p189	2720514	0
p589	p293	3172679	0
p445	p597	7320932	0
p90	p396	12071682	0
p25	p531	10702011	0
p59	p312	13960824	0
p558	p340	6563370	0
p343	p285	353601	0
p509	p507	13740000	0
p31	p130	9749533	0
p411	p309	11020086	0
p181	p258	4521881	0
p328	p288	8411643	0
p406	p48	1669371	0
p59	p560	598570	0
p330	p205	2820036	0
p149	p432	12053633	0
p153	p120	4532433	0
p441	p536	12686059	0
p375	p258	14748565	0
p397	p443	10783479	0
p379	p263	6139172	0
p131	p115	13340658	0
p545	p553	1418498	0
p430	p80	289022	0
p365	p323	4359630	0
p290	p384	14022758	0
p93	p422	8184990	0
p169	p561	15071703	0
p118	p44	13890482	0
p167	p235	3958923	0
p532	p584	11886300	0
p191	p471	14698762	0
p466	p473	9801460	0
p588	p250	1874442	0
p533	p486	266773	0
p86	p114	11296824	0
p163	p13	10878275	0
p498	p237	9485962	0
p474	p391	7960146	0
p137	p272	9042219	0
p369	p13	3669333	0
p411	p145	12212757	0
p492	p204	14895614	0
p517	p180	12717694	0
p78	p322	7540577	0
p126	p182	6290548	0
p351	p241	14928074	0
p338	p381	7649274	0
p170	p502	7333997	0
p161	p419	13154773	0
p229	p256	10222652	0
p492	p352	5904634	0
p349	p483	15816667	0
p549	p421	9585066	0
p423	p572	3996053	0
p46	p28	15316746	0
p291	p470	2692360	0
p428	p103	13748063	0
p457	p187	2411786	0
p580	p572	10353316	0
p197	p300	14109468	0
p297	p79	3983287	0
p178	p304	10394401	0
p382	p280	7076024	0
p20	p195	10450875	0
p434	p41	3699253	0
p437	p599	396556	0
p354	p139	883380	0
p161	p53	15137733	0
p76	p574	4749462	0
p262	p4	6052084	0
p502	p262	12841896	0
p503	p505	12279235	0
p39	p147	7568060	0
p490	p71	6772270	0
p400	p73	9179749	0
p314	p106	2490006	0
p453	p174	12785336	0
p74	p293	2309620	0
p325	p370	921864	0
p257	p158	2335387	0
p405	p416	8047242	0
p314	p254	12094213	0
p567	p263	5233147	0
p149	p161	178576	0
p272	p252	3745052	0
p254	p315	12954890	0
p218	p541	1438224	0
p251	p237	1260353	0
p567	p217	10722916	0
p482	p212	11181561	0
p359	p504	5799184	0
p436	p278	4360945	0
p439	p271	8174979	0
p531	p49	16024237	0
p25	p426	13927549	0
p148	p322	8074972	0
p362	p344	5813212	0
p430	p345	6504809	0
p221	p578	5604486	0
p264	p146	9083026	0
p277	p22	12804617	0
p500	p120	6886986	0
p369	p150	2057125	0
p558	p326	1318672	0
p527	p309	501523	0
p80	p279	12868400	0
p156	p91	14044285	0
p299	p424	4075684	0
p62	p199	2126029	0
p460	p599	5535409	0
p301	p201	8293758	0
p432	p111	5230549	0
p260	p294	14773550	0
p367	p511	5270473	0
p369	p189	4476243	0
p333	p202	1785008	0
p18	p172	10084422	0
p438	p352	8478239	0
p194	p421	14404847	0
p137	p301	13422061	0
p111	p347	683409	0
p509	p513	178604	0
p522	p392	14589224	0
p51	p569	15071901	0
p491	p572	1990877	0
p476	p421	9022952	0
p386	p563	11819949	0
p113	p199	10701482	0
p58	p131	11997007	0
p332	p316	1194834	0
p510	p263	15387093	0
p460	p434	13839409	0
p13	p288	11816188	0
p479	p247	9779513	0
p583	p490	1047844	0
p271	p4	4467162	0
p412	p536	8447131	0
p69	p199	3375804	0
p203	p557	14464575	0
p492	p201	10402816	0
p170	p291	8243973	0
p331	p132	8529503	0
p396	p346	2901865	0
p561	p200	14533584	0
p447	p393	4667754	0
p490	p93	1163444	0
p56	p252	3582151	0
p340	p236	12730208	0
p364	p150	10756234	0
p576	p72	3109766	0
p4	p245	165436	0
p468	p571	6397315	0
p233	p554	15954284	0
p160	p278	15620650	0
p28	p131	11960033	0
p343	p368	13786845	0
p248	p497	11896854	0
p191	p535	8632524	0
p561	p543	4832612	0
p221	p425	15477987	0
p127	p171	9586090	0
p13	p75	3683357	0
p134	p597	12691864	0
p266	p340	12466502	0
p0	p87	15234509	0
p218	p86	15591461	0
p266	p57	1774556	0
p418	p323	10665277	0
p239	p449	15287818	0
p577	p34	11664360	0
p314	p67	8528163	0
p448	p507	45934	0
p113	p62	7715307	0
p431	p125	13775391	0
p239	p17	10925676	0
p74	p34	7529675	0
p404	p236	4630726	0
p41	p599	6695092	0
p543	p271	3898559	0
p498	p85	3201047	0
p220	p246	8010481	0
p488	p250	10867467	0
p220	p316	6290252	0
p94	p278	5475670	0
p461	p572	13738011	0
p509	p581	11820181	0
p21	p586	2406135	0
p148	p86	12573383	0
p381	p22	12093573	0
p105	p106	6353136	0
p471	p417	3297789	0
p57	p506	7179287	0
p594	p326	4197628	0
p505	p464	12667057	0
p514	p485	3661002	0
p143	p477	9218512	0
p202	p416	5378063	0
p220	p310	2534352	0
p461	p37	14012473	0
p12	p146	2203241	0
p83	p78	14857734	0
p58	p175	8262125	0
p160	p312	12867892	0
p556	p150	12430253	0
p290	p359	1700407	0
p312	p17	14682222	0
p394	p327	4668754	0
p148	p129	15412747	0
p6	p423	15227533	0
p162	p81	3249432	0
p558	p518	2507187	0
p178	p422	7651558	0
p332	p391	2699544	0
p431	p23	2870351	0
p571	p253	8655847	0
p81	p297	12776385	0
p400	p8	11837242	0
p452	p536	10677883	0
p502	p371	412884	0
p212	p423	12490855	0
p349	p571	4580987	0
p134	p297	10660661	0
p95	p100	11731816	0
p36	p296	11274030	0
p68	p155	2023316	0
p243	p6	3696737	0
p402	p153	10740751	0
p311	p216	14438743	0
p221	p236	15415478	0
p581	p15	10423315	0
p110	p448	7333068	0
p101	p85	9176879	0
p290	p216	874221	0
p222	p177	13119214	0
p570	p336	5571191	0
p203	p216	15731601	0
p136	p78	7794863	0
p277	p593	13403837	0
p348	p593	13932770	0
p130	p270	12633544	0
p549	p470	15837302	0
p12	p252	5489920	0
p90	p409	5674369	0
p338	p484	16070421	0
p395	p268	3439890	0
p435	p103	13393372	0
p385	p258	895846	0
p480	p196	15376816	0
p104	p398	3171213	0
p99	p494	13855943	0
p21	p494	8841736	0
p18	p481	10354096	0
p51	p335	6137385	0
p210	p288	5421234	0
p187	p443	11389888	0
p197	p568	5496855	0
p293	p370	10655035	0
p138	p381	507781	0
p229	p564	10905280	0
p316	p262	7231691	0
p583	p504	15281482	0
p2	p376	10621230	0
p206	p109	11152147	0
p305	p520	7919693	0
p441	p467	16071985	0
p69	p256	9919456	0
p282	p194	7006096	0
p125	p450	3077510	0
p566	p20	13285716	0
p333	p204	14595964	0
p492	p29	15364575	0
p326	p13	1464356	0
p28	p114	15476821	0
p500	p487	4559429	0
p191	p176	6854144	0
p509	p152	5990227	0
p419	p392	6533436	0
p507	p323	10110943	0
p295	p14	6451107	0
p37	p253	4215404	0
p63	p114	13870718	0
p32	p298	1462528	0
p83	p447	242304	0
p154	p266	7377414	0
p273	p319	5888736	0
p488	p573	2938690	0
p549	p555	4486913	0
p314	p335	11679914	0
p340	p147	1957605	0
p142	p295	2178837	0
p110	p313	14563148	0
p338	p258	9033054	0
p386	p327	8026138	0
p411	p269	14640275	0
p197	p288	8742351	0
p38	p428	9717790	0
p545	p3	13475082	0
p148	p241	2401153	0
p248	p101	10161763	0
p294	p345	6204166	0
p408	p150	5782112	0
p302	p510	1483756	0
p257	p326	8377565	0
p228	p167	2097399	0
p465	p102	1840443	0
p124	p572	15890517	0
p260	p138	10770763	0
p588	p38	11228606	0
p557	p279	7314415	0
p264	p122	10299841	0
p275	p504	13037109	0
p444	p218	6630940	0
p586	p494	6315496	0
p439	p556	2754408	0
p361	p73	4731726	0
p259	p262	14276572	0
p116	p122	13741949	0
p90	p253	7635027	0
p317	p295	4575479	0
p87	p312	13326469	0
p221	p152	5404326	0
p422	p335	4308397	0
p428	p389	15678856	0
p538	p121	12504665	0
p202	p67	12362914	0
p500	p375	4394124	0
p127	p384	9287687	0
p26	p451	5929600	0
p387	p557	2678489	0
p538	p22	14810999	0
p271	p494	6334640	0
p489	p568	1299574	0
p2	p40	6982446	0
p376	p589	12869917	0
p213	p116	5797163	0
p267	p51	4540993	0
p325	p80	3402461	0
p514	p116	3322065	0
p241	p466	13071892	0
p88	p506	5203883	0
p89	p577	15318728	0
p154	p145	10792922	0
p61	p356	5764563	0
p413	p435	3132830	0
p594	p498	8437456	0
p268	p252	14805988	0
p464	p406	7331519	0
p221	p273	2590152	0
p462	p494	11354886	0
p389	p450	1138824	0
p141	p70	13246593	0
p127	p560	15736262	0
p409	p471	5945994	0
p265	p575	14049849	0
p32	p590	3921455	0
p8	p582	11676751	0
p265	p144	12166410	0
p438	p150	7908362	0
p538	p49	15877470	0
p489	p532	2963496	0
p315	p309	13083306	0
p290	p403	3668618	0
p9	p513	7254138	0
p169	p244	2529731	0
p167	p572	3030191	0
p316	p321	8011109	0
p566	p424	6327961	0
p448	p247	2494155	0
p229	p294	13537062	0
p231	p119	13265685	0
p324	p542	2864083	0
p501	p326	14859626	0
p348	p496	12577171	0
p596	p212	14137663	0
p453	p269	14700329	0
p376	p129	8044673	0
p567	p393	12418770	0
p127	p457	15973225	0
p470	p96	4134823	0
p381	p414	6841051	0
p259	p177	765548	0
p330	p473	13328826	0
p266	p137	6847317	0
p113	p289	1149926	0
p240	p258	15899603	0
p179	p326	15238246	0
p170	p375	11462939	0
p295	p268	6963162	0
p574	p41	7359740	0
p350	p371	7689447	0
p343	p218	357653	0
p493	p450	6397441	0
p54	p286	9917904	0
p57	p560	2150692	0
p514	p285	12489274	0
p369	p125	3959855	0
p471	p593	11811013	0
p360	p377	1880862	0
p170	p420	15236415	0
p544	p467	611041	0
p340	p225	15648539	0
p26	p563	15634681	0
p340	p540	6536014	0
p533	p591	120832	0
p431	p285	15044072	0
p229	p407	7988482	0
p212	p247	14438436	0
p185	p238	2465354	0
p168	p353	10732583	0
p214	p85	9403684	0
p7	p562	13624713	0
p299	p315	13454451	0
p431	p571	4845635	0
p86	p48	5813349	0
p82	p562	13338685	0
p561	p555	5383672	0
p403	p520	6861818	0
p566	p403	13885867	0
p134	p283	7611411	0
p394	p316	11831895	0
p9	p263	4462949	0
p206	p75	13885778	0
p277	p385	12065330	0
p342	p183	7445513	0
p492	p565	7596202	0
p134	p14	1918837	0
p401	p389	3779979	0
p237	p557	506774	0
p485	p84	7447754	0
p410	p289	861028	0
p420	p227	9954221	0
p454	p201	11721106	0
p336	p526	12816570	0
p18	p38	15001907	0
p15	p131	1135475	0
p112	p91	15360074	0
p10	p417	9929541	0
p181	p319	3935271	0
p155	p470	9187763	0
p292	p502	4693526	0
p107	p555	12519165	0
p226	p201	13442729	0
p14	p263	9396804	0
p463	p477	8175635	0
p574	p36	7640224	0
p193	p393	14901323	0
p197	p496	13420244	0
p553	p347	9202969	0
p291	p107	14702308	0
p185	p230	7757287	0
p516	p188	15093927	0
p32	p149	4741707	0
p255	p279	14157134	0
p100	p378	8152113	0
p8	p331	11451801	0
p298	p316	3808314	0
p416	p183	8497157	0
p299	p484	10450638	0
p306	p517	5273015	0
p202	p122	547864	0
p474	p482	7245175	0
p446	p121	9394	0
p10	p181	15242091	0
p24	p109	15080658	0
p363	p424	10035731	0
p382	p519	2496433	0
p125	p144	11674448	0
p394	p382	6281246	0
p134	p107	2106534	0
p319	p382	4407707	0
p85	p344	1758590	0
p397	p128	4989291	0
p126	p73	6237861	0
p339	p561	656869	0
p558	p513	7772074	0
p127	p343	8431641	0
p501	p301	14104057	0
p310	p543	7462635	0
p179	p450	7163510	0
p218	p290	13808343	0
p578	p122	6961287	0
p110	p215	9241322	0
p474	p118	4300660	0
p98	p483	3899308	0
p92	p327	2160050	0
p592	p145	6918824	0
p545	p143	6905995	0
p398	p272	14578017	0
p172	p111	1653971	0
p106	p562	5469369	0
p491	p541	35928	0
p287	p476	2672057	0
p217	p436	1263717	0
p256	p568	2488379	0
p582	p73	6690444	0
p21	p102	3493139	0
p545	p295	1766511	0
p221	p109	13066459	0
p29	p279	5516429	0
p441	p579	6706695	0
p403	p473	3805436	0
p535	p543	15787667	0
p184	p382	7635158	0
p336	p71	14498149	0
p337	p121	227598	0
p410	p559	7044917	0
p267	p200	13866518	0
p333	p446	9381801	0
p110	p37	11857345	0
p305	p244	4316987	0
p526	p464	10262879	0
p223	p195	6750719	0
p369	p236	12972180	0
p414	p177	6477866	0
p316	p465	2346674	0
p567	p445	13531977	0
p292	p391	6313455	0
p488	p290	13906138	0
p178	p153	11013009	0
p463	p338	6749520	0
p342	p28	847065	0
p515	p593	3400727	0
p116	p22	2971395	0
p390	p496	2842684	0
p123	p296	12160374	0
p332	p486	6388309	0
p489	p71	4655677	0
p54	p205	9089428	0
p457	p508	2253164	0
p176	p436	7540554	0
p36	p337	1596140	0
p477	p507	8331647	0
p161	p423	3940409	0
p483	p226	12064757	0
p12	p329	4791048	0
p82	p64	7130878	0
p62	p383	7929791	0
p461	p450	1855813	0
p320	p345	6049134	0
p265	p27	11431597	0
p493	p556	12925901	0
p154	p188	13134010	0
p61	p413	9668480	0
p404	p405	5330325	0
p438	p160	9807215	0
p592	p527	8622213	0
p509	p380	5162240	0
p576	p472	3438500	0
p426	p263	8437823	0
p474	p496	377721	0
p592	p590	16052840	0
p55	p401	1571682	0
p13	p381	4730975	0
p257	p123	8747624	0
p257	p301	4157423	0
p348	p250	14985024	0
p299	p475	12975632	0
p104	p385	10612524	0
p90	p276	14125216	0
p27	p239	15650269	0
p513	p599	9661547	0
p426	p379	13803259	0
p369	p130	6916680	0
p108	p320	8239406	0
p316	p388	12015446	0
p178	p388	2110628	0
p96	p4	15120427	0
p304	p478	10383767	0
p586	p511	866498	0
p532	p252	15780920	0
p112	p401	9768957	0
p488	p587	15022863	0
p483	p465	1583908	0
p290	p279	6593896	0
p39	p49	4266551	0
p368	p209	6707705	0
p305	p191	2325676	0
p304	p486	4873165	0
p58	p437	1559666	0
p580	p139	5080921	0
p354	p197	5018023	0
p148	p424	10640444	0
p327	p323	5229297	0
p104	p392	11144812	0
p535	p486	10853712	0
p156	p175	15215551	0
p259	p16	9180301	0
p190	p129	9916989	0
p107	p549	4713267	0
p427	p402	1419298	0
p317	p97	6783701	0
p10	p411	13525214	0
p257	p423	13813876	0
p358	p581	290343	0
p480	p422	15614083	0
p480	p99	12575980	0
p396	p88	14416121	0
p101	p297	13933085	0
p531	p536	457778	0
p404	p465	3751426	0
p492	p461	6789560	0
p221	p284	1608482	0
p304	p393	11542160	0
p422	p66	11930215	0
p453	p43	2287465	0
p264	p415	4144051	0
p408	p6	484794	0
p3	p360	11407982	0
p160	p66	6326466	0
p509	p287	10602476	0
p446	p514	4633071	0
p501	p334	9991970	0
p425	p224	4007916	0
p134	p139	10261324	0
p68	p97	8095380	0
p243	p456	6929842	0
p341	p487	12601016	0
p109	p72	1555135	0
p20	p443	3252382	0
p306	p172	14264931	0
p426	p51	12213579	0
p149	p568	7057483	0
p243	p225	5217948	0
p486	p537	8421148	0
p456	p418	8926336	0
p490	p14	6287776	0
p126	p15	8366865	0
p150	p71	8137600	0
p386	p544	894874	0
p390	p382	15946041	0
p32	p215	2608194	0
p323	p84	10353904	0
p155	p562	2099423	0
p7	p434	14881997	0
p62	p271	8471738	0
p249	p404	12634852	0
p411	p356	6194471	0
p82	p563	2469695	0
p0	p17	12070612	0
p161	p80	13485786	0
p268	p109	1755166	0
p185	p360	2482661	0
p402	p459	6896711	0
p255	p328	14107862	0
p156	p212	7495519	0
p583	p527	1539445	0
p156	p570	92756	0
p594	p7	11759416	0
p492	p17	15962151	0
p488	p245	2220373	0
p569	p22	2291151	0
p36	p270	10843200	0
p54	p253	1784373	0
p33	p100	4519332	0
p47	p71	3326023	0
p256	p384	5962551	0
p552	p542	7212018	0
p61	p289	12691708	0
p242	p535	1552728	0
p162	p252	3724600	0
p316	p100	14209433	0
p24	p136	9755362	0
p91	p467	14203586	0
p193	p336	10398792	0
p76	p228	10913838	0
p486	p506	14676130	0
p431	p330	8221719	0
p500	p486	3740898	0
p282	p70	15424394	0
p58	p599	13843943	0
p292	p189	13291572	0
p295	p279	3294211	0
p119	p80	6741481	0
p192	p206	14179344	0
p82	p49	2795669	0
p77	p298	4585128	0
p504	p234	8061243	0
p243	p587	13252005	0
p229	p396	11612087	0
p333	p467	5732871	0
p178	p514	5959204	0
p359	p319	9527800	0
p475	p96	10994141	0
p503	p309	2556653	0
p113	p556	1185947	0
p379	p313	12169184	0
p26	p392	1712602	0
p156	p301	15458282	0
p481	p92	8800294	0
p72	p470	4978548	0
p394	p244	9144032	0
p134	p444	757093	0
p99	p477	6218019	0
p395	p598	14148023	0
p565	p364	8566912	0
p368	p575	5844129	0
p233	p114	696331	0
p569	p115	6856163	0
p353	p20	11927153	0
p532	p129	9526412	0
p140	p186	8243563	0
p492	p563	11950727	0
p251	p121	12267048	0
p0	p495	15954283	0
p468	p280	5686237	0
p553	p564	4247451	0
p31	p85	10422225	0
p199	p53	11490460	0
p179	p336	8655478	0
p18	p293	7179989	0
p261	p128	3508671	0
p113	p7	13537764	0
p229	p86	2210599	0
p241	p197	14722866	0
p65	p313	12072674	0
p61	p60	10231335	0
p522	p362	13681206	0
p470	p114	6674260	0
p224	p158	9243996	0
p598	p4	8571778	0
p353	p428	1893566	0
p242	p503	2460421	0
p490	p435	15492989	0
p412	p175	13779778	0
p508	p36	8685972	0
p330	p424	6469708	0
p570	p78	2454163	0
p77	p14	15723055	0
p0	p187	9430873	0
p375	p534	14056468	0
p293	p165	5886654	0
p394	p108	5022171	0
p382	p593	8909528	0
p430	p78	7354493	0
p526	p201	12457130	0
p588	p187	5025946	0
p351	p497	2810571	0
p402	p405	3058598	0
p575	p423	2770909	0
p580	p40	444513	0
p13	p582	8761798	0
p455	p288	5200942	0
p143	p330	15731376	0
p45	p383	10495103	0
p469	p336	8318110	0
p4	p128	7717466	0
p374	p308	8996382	0
p418	p49	3689529	0
p411	p398	13450154	0
p185	p42	3886211	0
p247	p337	1950957	0
p536	p16	6147361	0
p75	p537	13147055	0
p199	p42	381498	0
p485	p217	7491024	0
